"ID";"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact"
33016;51;"blue-collar";"married";"secondary";"no";1329;"yes";"yes";"telephone"
15572;48;"management";"single";"secondary";"no";290;"yes";"no";"cellular"
846;33;"blue-collar";"married";"primary";"no";716;"yes";"no";"unknown"
27899;41;"housemaid";"married";"primary";"no";2429;"no";"no";"cellular"
38428;36;"admin.";"married";"secondary";"no";1479;"no";"no";"cellular"
36483;29;"management";"single";"tertiary";"no";0;"yes";"no";"cellular"
27817;52;"technician";"married";"secondary";"no";-35;"no";"yes";"cellular"
275;37;"admin.";"married";"secondary";"no";190;"yes";"no";"unknown"
26308;33;"management";"married";"tertiary";"no";2098;"no";"no";"cellular"
8617;30;"blue-collar";"married";"secondary";"yes";-18;"no";"no";"unknown"
6187;32;"blue-collar";"married";"primary";"no";-11;"yes";"no";"unknown"
29980;33;"unemployed";"single";"secondary";"no";237;"yes";"no";"cellular"
22576;31;"management";"single";"tertiary";"no";18;"no";"no";"cellular"
36059;42;"technician";"married";"secondary";"no";162;"yes";"no";"cellular"
37372;38;"services";"single";"secondary";"no";2253;"yes";"no";"cellular"
35309;28;"services";"single";"secondary";"no";168;"yes";"no";"cellular"
9803;50;"housemaid";"married";"secondary";"no";1484;"no";"no";"unknown"
16210;26;"services";"single";"secondary";"no";209;"yes";"no";"cellular"
40048;43;"management";"divorced";"tertiary";"no";481;"yes";"no";"cellular"
27460;37;"management";"married";"tertiary";"no";2951;"no";"no";"cellular"
37188;43;"blue-collar";"married";"primary";"no";190;"yes";"no";"cellular"
32188;34;"technician";"single";"secondary";"no";2660;"yes";"no";"cellular"
35666;57;"services";"married";"secondary";"no";68;"yes";"no";"cellular"
37637;41;"blue-collar";"married";"secondary";"no";14;"yes";"no";"cellular"
36094;29;"blue-collar";"married";"secondary";"no";228;"yes";"no";"cellular"
18563;42;"self-employed";"married";"secondary";"no";3211;"no";"no";"cellular"
28934;57;"housemaid";"divorced";"tertiary";"no";3767;"no";"no";"cellular"
3047;47;"services";"divorced";"secondary";"no";430;"yes";"yes";"unknown"
31900;34;"services";"single";"primary";"no";25;"yes";"yes";"cellular"
20579;30;"self-employed";"married";"secondary";"no";0;"no";"no";"cellular"
32647;34;"services";"married";"secondary";"no";334;"yes";"no";"cellular"
21348;33;"management";"single";"tertiary";"no";134;"no";"no";"cellular"
35624;37;"services";"married";"secondary";"no";4760;"yes";"no";"cellular"
10226;57;"management";"married";"tertiary";"no";1571;"no";"no";"unknown"
39339;35;"technician";"single";"secondary";"no";-196;"yes";"no";"cellular"
9713;35;"blue-collar";"single";"primary";"no";3798;"no";"no";"unknown"
23198;49;"blue-collar";"married";"secondary";"no";2673;"no";"no";"cellular"
7446;42;"technician";"married";"secondary";"no";2;"no";"no";"unknown"
29068;38;"technician";"married";"tertiary";"no";447;"yes";"no";"cellular"
10928;43;"self-employed";"married";"secondary";"no";104;"no";"no";"unknown"
41486;22;"student";"single";"unknown";"no";2281;"no";"no";"cellular"
21738;36;"technician";"married";"secondary";"no";1840;"no";"no";"cellular"
36957;39;"admin.";"married";"secondary";"no";0;"no";"no";"telephone"
24150;38;"management";"single";"tertiary";"no";6490;"no";"no";"telephone"
40869;50;"technician";"divorced";"unknown";"no";2794;"no";"no";"cellular"
24827;36;"technician";"married";"secondary";"no";154;"yes";"no";"cellular"
42100;30;"technician";"single";"secondary";"no";846;"no";"no";"cellular"
18802;36;"blue-collar";"married";"unknown";"no";-742;"yes";"yes";"cellular"
9849;57;"blue-collar";"married";"secondary";"no";5553;"no";"yes";"unknown"
21947;41;"technician";"single";"secondary";"no";143;"no";"no";"cellular"
839;35;"blue-collar";"single";"unknown";"yes";-532;"yes";"no";"unknown"
18552;31;"blue-collar";"married";"secondary";"no";1030;"yes";"no";"cellular"
13481;43;"technician";"married";"secondary";"no";-754;"yes";"yes";"cellular"
17086;56;"management";"married";"tertiary";"no";6475;"no";"no";"cellular"
5485;38;"blue-collar";"married";"primary";"no";630;"yes";"no";"unknown"
20437;46;"entrepreneur";"married";"secondary";"no";-880;"no";"yes";"cellular"
7857;46;"entrepreneur";"married";"secondary";"no";1375;"yes";"no";"unknown"
27835;49;"management";"divorced";"secondary";"no";613;"no";"yes";"cellular"
44339;61;"management";"married";"unknown";"no";264;"no";"no";"telephone"
4208;22;"blue-collar";"single";"secondary";"no";0;"yes";"no";"unknown"
1209;34;"management";"married";"tertiary";"no";133;"yes";"no";"unknown"
2086;37;"blue-collar";"married";"secondary";"no";194;"yes";"no";"unknown"
30953;53;"blue-collar";"divorced";"secondary";"no";-376;"yes";"no";"cellular"
782;47;"blue-collar";"married";"secondary";"no";1001;"yes";"no";"unknown"
10910;55;"self-employed";"married";"secondary";"no";39;"no";"no";"unknown"
25604;40;"entrepreneur";"married";"tertiary";"no";1024;"no";"no";"cellular"
15288;54;"technician";"single";"tertiary";"no";467;"yes";"no";"cellular"
26333;40;"entrepreneur";"married";"tertiary";"no";70;"no";"no";"cellular"
44228;58;"blue-collar";"divorced";"primary";"no";1299;"no";"no";"cellular"
22790;31;"management";"single";"tertiary";"no";0;"no";"no";"cellular"
39550;43;"management";"married";"tertiary";"no";79;"no";"no";"cellular"
41071;45;"management";"married";"tertiary";"no";2671;"no";"no";"cellular"
8478;35;"services";"divorced";"secondary";"no";-269;"yes";"no";"unknown"
7295;36;"blue-collar";"married";"secondary";"no";959;"yes";"no";"unknown"
36521;40;"services";"divorced";"secondary";"no";768;"yes";"no";"cellular"
40840;42;"admin.";"married";"secondary";"no";437;"yes";"no";"cellular"
25867;30;"management";"single";"tertiary";"no";2592;"no";"no";"cellular"
39272;24;"technician";"single";"secondary";"no";-156;"yes";"no";"cellular"
18321;55;"technician";"married";"secondary";"no";264;"yes";"yes";"cellular"
42879;54;"admin.";"divorced";"secondary";"no";0;"yes";"yes";"cellular"
17177;32;"services";"married";"secondary";"no";0;"yes";"no";"cellular"
44791;21;"student";"single";"unknown";"no";1506;"no";"no";"cellular"
1421;40;"technician";"married";"unknown";"no";698;"yes";"no";"unknown"
43879;38;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular"
33065;38;"management";"single";"tertiary";"no";667;"yes";"no";"cellular"
36614;41;"blue-collar";"single";"secondary";"no";428;"yes";"no";"cellular"
10551;32;"blue-collar";"married";"secondary";"no";598;"yes";"no";"unknown"
22897;54;"management";"married";"tertiary";"no";1451;"no";"no";"cellular"
33074;36;"blue-collar";"married";"secondary";"no";1589;"yes";"no";"cellular"
44772;47;"technician";"married";"secondary";"no";1740;"yes";"no";"cellular"
21344;31;"management";"single";"tertiary";"no";350;"no";"no";"cellular"
4572;29;"services";"single";"secondary";"no";0;"yes";"no";"unknown"
8449;42;"entrepreneur";"married";"secondary";"no";2869;"yes";"no";"unknown"
17030;26;"services";"single";"secondary";"no";0;"no";"no";"cellular"
38265;57;"admin.";"married";"secondary";"no";-967;"yes";"no";"telephone"
20236;60;"retired";"married";"secondary";"no";-240;"no";"no";"cellular"
5071;40;"blue-collar";"married";"primary";"no";558;"yes";"yes";"unknown"
30598;56;"admin.";"married";"secondary";"no";1554;"yes";"yes";"cellular"
37425;45;"blue-collar";"married";"secondary";"no";577;"yes";"no";"cellular"
20808;35;"technician";"single";"tertiary";"no";2453;"yes";"no";"cellular"
25765;38;"entrepreneur";"married";"secondary";"no";0;"yes";"no";"cellular"
31321;50;"housemaid";"married";"secondary";"no";388;"no";"no";"cellular"
12469;29;"services";"single";"secondary";"no";1357;"no";"yes";"unknown"
19385;51;"technician";"married";"secondary";"no";223;"no";"no";"cellular"
14786;51;"retired";"married";"primary";"no";34;"yes";"no";"cellular"
31754;48;"management";"divorced";"tertiary";"no";351;"yes";"no";"cellular"
42672;64;"housemaid";"married";"primary";"no";768;"no";"no";"cellular"
23338;47;"technician";"divorced";"secondary";"no";598;"no";"no";"cellular"
26108;49;"management";"married";"tertiary";"no";0;"no";"no";"cellular"
5550;29;"management";"single";"tertiary";"no";0;"yes";"no";"unknown"
44494;19;"student";"single";"unknown";"no";108;"no";"no";"cellular"
16484;59;"retired";"married";"secondary";"no";1449;"yes";"yes";"cellular"
40871;59;"housemaid";"married";"primary";"no";182;"no";"no";"cellular"
13225;52;"management";"married";"unknown";"no";414;"yes";"no";"cellular"
5551;33;"blue-collar";"married";"secondary";"no";-346;"yes";"yes";"unknown"
23729;43;"technician";"divorced";"tertiary";"no";0;"no";"no";"cellular"
40193;56;"retired";"married";"unknown";"no";230;"no";"no";"cellular"
1854;43;"blue-collar";"single";"primary";"no";36;"yes";"no";"unknown"
7467;42;"admin.";"single";"primary";"no";629;"yes";"no";"unknown"
18513;35;"technician";"married";"secondary";"no";-195;"no";"no";"cellular"
19144;44;"management";"single";"secondary";"no";421;"no";"yes";"cellular"
40513;65;"retired";"married";"unknown";"no";820;"no";"no";"cellular"
18633;30;"blue-collar";"single";"unknown";"no";-570;"yes";"no";"cellular"
29844;39;"management";"divorced";"tertiary";"no";-980;"yes";"no";"cellular"
14744;27;"entrepreneur";"married";"tertiary";"no";139;"no";"no";"cellular"
24814;47;"technician";"married";"secondary";"no";93;"no";"yes";"cellular"
1273;30;"management";"single";"tertiary";"no";5956;"yes";"no";"unknown"
28625;33;"blue-collar";"divorced";"secondary";"no";880;"yes";"yes";"cellular"
130;55;"services";"married";"secondary";"no";2476;"yes";"no";"unknown"
14254;30;"services";"divorced";"secondary";"no";-94;"yes";"no";"cellular"
15340;59;"technician";"married";"tertiary";"no";0;"no";"no";"cellular"
21595;32;"entrepreneur";"married";"tertiary";"no";0;"no";"no";"cellular"
16185;39;"blue-collar";"single";"secondary";"no";0;"no";"no";"cellular"
19052;42;"technician";"married";"secondary";"no";-356;"yes";"yes";"cellular"
26458;30;"technician";"single";"tertiary";"no";3086;"yes";"no";"cellular"
43115;35;"management";"single";"tertiary";"no";747;"no";"no";"cellular"
25925;34;"admin.";"single";"secondary";"no";5057;"yes";"no";"cellular"
3380;60;"retired";"married";"unknown";"no";79;"yes";"no";"unknown"
9035;52;"housemaid";"married";"primary";"no";1340;"no";"no";"unknown"
16743;37;"management";"single";"tertiary";"no";7612;"no";"no";"cellular"
20807;39;"management";"married";"tertiary";"no";-974;"no";"yes";"cellular"
20499;36;"unemployed";"divorced";"secondary";"no";871;"no";"no";"cellular"
3235;46;"management";"single";"secondary";"no";244;"yes";"no";"unknown"
33358;55;"blue-collar";"divorced";"secondary";"no";462;"yes";"no";"cellular"
45006;26;"blue-collar";"single";"secondary";"no";2007;"no";"no";"cellular"
41513;50;"blue-collar";"married";"primary";"no";3764;"no";"no";"telephone"
16579;53;"services";"married";"secondary";"no";1065;"no";"yes";"cellular"
20448;40;"housemaid";"married";"secondary";"no";1050;"no";"no";"cellular"
36366;29;"blue-collar";"married";"secondary";"no";195;"yes";"no";"cellular"
31497;54;"management";"divorced";"tertiary";"no";5399;"no";"yes";"cellular"
20004;33;"technician";"single";"tertiary";"no";6127;"no";"no";"cellular"
9407;46;"unknown";"married";"unknown";"no";613;"no";"no";"unknown"
41294;64;"retired";"married";"unknown";"no";34;"no";"no";"cellular"
23135;35;"technician";"single";"secondary";"no";915;"no";"yes";"cellular"
23411;34;"technician";"single";"tertiary";"yes";-1;"no";"no";"cellular"
21644;51;"management";"divorced";"tertiary";"no";45;"no";"no";"cellular"
9021;30;"entrepreneur";"married";"secondary";"no";2551;"yes";"no";"unknown"
2998;42;"blue-collar";"married";"primary";"no";329;"yes";"no";"unknown"
13217;39;"housemaid";"divorced";"secondary";"no";188;"no";"no";"cellular"
27625;32;"services";"single";"secondary";"no";344;"no";"yes";"cellular"
9568;53;"technician";"married";"primary";"no";44;"no";"no";"unknown"
26110;56;"admin.";"married";"unknown";"no";1933;"no";"no";"telephone"
27927;50;"management";"divorced";"tertiary";"no";1349;"yes";"yes";"cellular"
42108;32;"technician";"single";"tertiary";"no";600;"no";"no";"cellular"
37545;42;"blue-collar";"married";"primary";"no";1398;"no";"no";"telephone"
14099;59;"admin.";"divorced";"secondary";"no";5;"no";"yes";"cellular"
36506;34;"blue-collar";"married";"secondary";"no";0;"yes";"yes";"cellular"
35055;54;"management";"divorced";"tertiary";"no";432;"yes";"no";"cellular"
25773;39;"entrepreneur";"married";"primary";"no";238;"yes";"yes";"cellular"
12817;34;"technician";"single";"secondary";"no";232;"no";"no";"cellular"
42654;35;"services";"single";"secondary";"no";3816;"no";"no";"cellular"
32424;30;"technician";"single";"secondary";"no";411;"yes";"no";"cellular"
24911;43;"management";"married";"tertiary";"no";1684;"yes";"no";"cellular"
23238;44;"admin.";"married";"tertiary";"no";6485;"no";"no";"cellular"
1212;48;"blue-collar";"divorced";"primary";"no";-18;"yes";"no";"unknown"
19075;47;"management";"married";"tertiary";"no";295;"yes";"no";"cellular"
3464;34;"management";"married";"unknown";"yes";-353;"yes";"no";"unknown"
42977;38;"admin.";"single";"tertiary";"no";3954;"yes";"no";"cellular"
5856;26;"technician";"single";"secondary";"no";1256;"no";"no";"unknown"
7714;41;"admin.";"married";"secondary";"no";4539;"no";"no";"unknown"
9148;29;"blue-collar";"married";"secondary";"no";185;"yes";"yes";"unknown"
20771;58;"retired";"married";"tertiary";"no";1669;"no";"no";"cellular"
43310;60;"retired";"divorced";"secondary";"no";514;"no";"no";"cellular"
11998;43;"blue-collar";"married";"primary";"no";-41;"no";"no";"unknown"
16915;44;"technician";"single";"primary";"no";237;"yes";"no";"cellular"
23771;60;"technician";"divorced";"secondary";"no";-50;"no";"no";"cellular"
43576;32;"admin.";"married";"tertiary";"no";284;"yes";"no";"cellular"
32664;28;"services";"single";"secondary";"no";437;"yes";"yes";"cellular"
32732;29;"blue-collar";"married";"secondary";"no";137;"yes";"no";"cellular"
22123;51;"blue-collar";"married";"primary";"no";0;"no";"no";"cellular"
18960;31;"management";"married";"tertiary";"no";859;"yes";"yes";"cellular"
15792;25;"admin.";"single";"secondary";"no";105;"no";"yes";"cellular"
42831;67;"management";"married";"secondary";"no";1287;"no";"no";"cellular"
41304;57;"management";"divorced";"unknown";"no";854;"no";"no";"cellular"
4894;33;"management";"married";"tertiary";"no";741;"no";"no";"unknown"
42658;62;"blue-collar";"married";"secondary";"no";180;"no";"no";"cellular"
36390;36;"blue-collar";"single";"secondary";"no";1089;"yes";"no";"telephone"
15849;26;"admin.";"married";"secondary";"no";233;"yes";"no";"cellular"
2946;28;"management";"single";"tertiary";"no";334;"yes";"no";"unknown"
21228;35;"technician";"married";"secondary";"no";-1041;"yes";"yes";"cellular"
41351;34;"self-employed";"married";"tertiary";"no";980;"no";"no";"cellular"
34420;46;"technician";"married";"tertiary";"no";-582;"yes";"no";"cellular"
17878;42;"management";"married";"secondary";"no";0;"no";"no";"cellular"
21193;52;"blue-collar";"married";"primary";"no";66653;"no";"no";"cellular"
27087;46;"unemployed";"single";"tertiary";"no";1808;"no";"no";"cellular"
33454;35;"technician";"married";"tertiary";"no";703;"no";"no";"cellular"
37306;50;"services";"married";"secondary";"no";481;"yes";"no";"cellular"
3213;48;"services";"married";"secondary";"no";6127;"yes";"no";"unknown"
37115;55;"blue-collar";"married";"primary";"no";-636;"yes";"no";"telephone"
12345;45;"blue-collar";"married";"primary";"no";71;"no";"no";"unknown"
31665;42;"blue-collar";"married";"primary";"no";574;"yes";"no";"cellular"
32281;37;"management";"single";"unknown";"no";504;"yes";"no";"cellular"
23723;31;"management";"single";"tertiary";"no";0;"no";"no";"cellular"
39599;43;"management";"divorced";"tertiary";"no";36;"no";"no";"cellular"
14523;37;"blue-collar";"married";"secondary";"no";0;"yes";"no";"cellular"
30919;28;"admin.";"single";"secondary";"no";659;"no";"no";"cellular"
30135;38;"technician";"married";"tertiary";"no";1042;"yes";"no";"cellular"
35940;52;"blue-collar";"married";"primary";"no";1705;"no";"no";"cellular"
42883;41;"technician";"single";"tertiary";"no";1646;"yes";"no";"cellular"
33654;47;"admin.";"married";"secondary";"no";1265;"yes";"yes";"cellular"
40986;39;"management";"married";"tertiary";"no";1301;"no";"no";"cellular"
33221;29;"technician";"single";"tertiary";"no";68;"yes";"no";"cellular"
13849;34;"technician";"single";"secondary";"no";0;"no";"no";"telephone"
21239;52;"blue-collar";"married";"secondary";"no";6429;"no";"no";"telephone"
22028;40;"management";"married";"tertiary";"no";526;"yes";"no";"cellular"
31832;21;"student";"single";"primary";"no";423;"no";"no";"cellular"
22151;57;"technician";"divorced";"tertiary";"no";96;"no";"no";"cellular"
28094;26;"technician";"single";"tertiary";"no";4130;"no";"no";"cellular"
43388;27;"student";"single";"secondary";"no";6036;"no";"no";"cellular"
8364;39;"blue-collar";"single";"secondary";"no";277;"yes";"no";"unknown"
8356;30;"entrepreneur";"single";"secondary";"no";265;"yes";"yes";"unknown"
23362;31;"technician";"single";"tertiary";"no";4979;"no";"yes";"cellular"
